Item.number,Value,item,participant,oneWord,best
30, zugemüllte Wohnung,27,17, zugemüllte Wohnung,"chaotischer, undurchsichtiger Ort"
30, zugemüllte Wohnung,27,27, zugemüllte Wohnung,"chaotischer, undurchsichtiger Ort"
30, zugemüllte Wohnung,27,36, zugemüllte Wohnung,"chaotischer, undurchsichtiger Ort"
30, etwas chaotisches,27,29,chaos,"chaotischer, undurchsichtiger Ort"
30, Im Dschungel ist es auch chaotisch,27,10,chaos,"chaotischer, undurchsichtiger Ort"
30,Chaos ,27,45,Chaos ,"chaotischer, undurchsichtiger Ort"
30,chaotische Wohnung ,27,48,Chaos ,"chaotischer, undurchsichtiger Ort"
30,Dreckig ,27,20,dreckig,"chaotischer, undurchsichtiger Ort"
30, Durcheinander%2C bei dem man sich durchkämpfen muss,27,21,durcheinander,"chaotischer, undurchsichtiger Ort"
30,tropischer Regenwald ,27,32,literal,"chaotischer, undurchsichtiger Ort"
30, Ich weiß es nicht,27,13,na,"chaotischer, undurchsichtiger Ort"
30, ich weiß es nicht,27,41,na,"chaotischer, undurchsichtiger Ort"
30, r,27,5,na,"chaotischer, undurchsichtiger Ort"
30, weis ncht,27,47,na,"chaotischer, undurchsichtiger Ort"
30, wohnung,27,18,na,"chaotischer, undurchsichtiger Ort"
30, Wohnung,27,22,na,"chaotischer, undurchsichtiger Ort"
30, Wohnung,27,23,na,"chaotischer, undurchsichtiger Ort"
30,Unordentlich,27,2,Unordentlich,"chaotischer, undurchsichtiger Ort"
30,Ein Ort%2C der unübersichtlich und voll ist,27,46,unübersichtlich,"chaotischer, undurchsichtiger Ort"
30,große Mengen und Durcheinander%2C schwer übersichtlich  ,27,37,unübersichtlich,"chaotischer, undurchsichtiger Ort"
31,  unzureichende hilfe,28,20,  unzureichende hilfe,lindernde aber temporäre Lösung
31, Arbeitsauszeit,28,8, Arbeitsauszeit,lindernde aber temporäre Lösung
31, Ausgleich/Beschwichtigung,28,45, Ausgleich/Beschwichtigung,lindernde aber temporäre Lösung
31, Die Hilfe ist das Pflaster,28,10, Die Hilfe ist das Pflaster,lindernde aber temporäre Lösung
31, Ding%2C das eine Heilung fördern kann,28,21, Ding%2C das eine Heilung fördern kann,lindernde aber temporäre Lösung
31, ein kleiner Trost,28,34, ein kleiner Trost,lindernde aber temporäre Lösung
31, eine Hilfe,28,42, eine Hilfe,lindernde aber temporäre Lösung
31, Eine kleine Genugtuung,28,24, Eine kleine Genugtuung,lindernde aber temporäre Lösung
31, eine kurzfristige nicht langanhaltende Wundversorgung,28,7, eine kurzfristige nicht langanhaltende Wundversorgung,lindernde aber temporäre Lösung
31, eine temporäre Lösung,28,40, eine temporäre Lösung,lindernde aber temporäre Lösung
31, etwas das das problem nur verlagert,28,29, eine temporäre Lösung,lindernde aber temporäre Lösung
31, Etwas%2C das nur kurzfristig weiter hilft,28,46, eine temporäre Lösung,lindernde aber temporäre Lösung
31, Hilfe%2C die nur kurzzeitig wirkt,28,3, eine temporäre Lösung,lindernde aber temporäre Lösung
31, kleine Hilfe,28,18, eine temporäre Lösung,lindernde aber temporäre Lösung
31, kleine Hilfe,28,36, eine temporäre Lösung,lindernde aber temporäre Lösung
31, kurzweilige hilfe für sympthome aber nicht die ursache,28,11, eine temporäre Lösung,lindernde aber temporäre Lösung
31, Urlaub%2C reicht aber nur für einen kurzen Moment,28,39, eine temporäre Lösung,lindernde aber temporäre Lösung
31,hlefende Sachen%2C welche nur kurzfristig hilft ,28,50, eine temporäre Lösung,lindernde aber temporäre Lösung
31,kurzzeitige Hilfe ,28,15, eine temporäre Lösung,lindernde aber temporäre Lösung
31, Eine möglichkeit seine Wunde zu stillen,28,28, Hilfe,lindernde aber temporäre Lösung
31, Hilfe,28,6, Hilfe,lindernde aber temporäre Lösung
31, Hilfe,28,27, Hilfe,lindernde aber temporäre Lösung
31, Hilfe,28,30, Hilfe,lindernde aber temporäre Lösung
31, hilfe in der not,28,14, Hilfe,lindernde aber temporäre Lösung
31, Hilfsleistung,28,38, Hilfe,lindernde aber temporäre Lösung
31, lindernde Maßnahme,28,37, lindernde Maßnahme,lindernde aber temporäre Lösung
31, Linderung,28,2, lindernde Maßnahme,lindernde aber temporäre Lösung
31, schmerzlinderndes Handeln,28,16, lindernde Maßnahme,lindernde aber temporäre Lösung
31,hilfemaßnahme ,28,25, lindernde Maßnahme,lindernde aber temporäre Lösung
31, Urlaub,28,22, Urlaub,lindernde aber temporäre Lösung
31, Urlaub,28,48, Urlaub,lindernde aber temporäre Lösung
31, Urlaub als erste Hilfe,28,19, Urlaub,lindernde aber temporäre Lösung
31, Zwischenlösung%2C die geringfügige Linderung bringt,28,26, Zwischenlösung%2C die geringfügige Linderung bringt,lindernde aber temporäre Lösung
31,Angestellten  ,28,23,Angestellten  ,lindernde aber temporäre Lösung
31, Assistent mit starker Depression,28,1,assistent,lindernde aber temporäre Lösung
31, deprimierter Arbeiter,28,17,assistent,lindernde aber temporäre Lösung
31,Eine möglicherweise helfende Geste ,28,12,Eine möglicherweise helfende Geste ,lindernde aber temporäre Lösung
31, Die Person (Karoline) vergleicht den Urlaub als einen Pflaster%2C da sie der Meinung ist%2C dass der Urlaub den Assistenten helfen wird.,28,33,hilfe,lindernde aber temporäre Lösung
31,leichte Verletzung ,28,31,leichte Verletzung ,lindernde aber temporäre Lösung
31,schmerzlindernde Maßnahme,28,49,leichte Verletzung ,lindernde aber temporäre Lösung
31, medizinisches Verbandszeug,28,32,literal,lindernde aber temporäre Lösung
31, h,28,5,na,lindernde aber temporäre Lösung
31, ich weiß es nicht,28,9,na,lindernde aber temporäre Lösung
31, Ich weiß es nicht,28,13,na,lindernde aber temporäre Lösung
31, Ich weiß es nicht,28,35,na,lindernde aber temporäre Lösung
31, kein sinn,28,44,na,lindernde aber temporäre Lösung
31, weis nicht,28,47,na,lindernde aber temporäre Lösung
31, Pause,28,4,pause,lindernde aber temporäre Lösung
31, Problem ,28,41,problem,lindernde aber temporäre Lösung
31,Trost,28,43,trost,lindernde aber temporäre Lösung
32, Agil schnell und wendig,29,11, Agil schnell und wendig,"athletische, sehr schnelle Person"
32, begabter Leichtathlet,29,8, beweglich und schnell,"athletische, sehr schnelle Person"
32, beweglich und schnell,29,35, beweglich und schnell,"athletische, sehr schnelle Person"
32, der schnelle Schüler,29,39, beweglich und schnell,"athletische, sehr schnelle Person"
32, sportlicher Schüler,29,38, sportlicher Schüler,"athletische, sehr schnelle Person"
32, unglaublich schneller Schüler,29,19, unglaublich schneller Schüler,"athletische, sehr schnelle Person"
32, Eine sehr leichte Gestalt%2C die sehr athletisch ist,29,46,athletisch,"athletische, sehr schnelle Person"
32,Athlet ,29,20,athletisch,"athletische, sehr schnelle Person"
32, Grazil und geschickt,29,2,grazil und geschickt,"athletische, sehr schnelle Person"
32,grazile und schnelle Person mit Leichtigkeit ,29,37,grazile und schnelle Person mit Leichtigkeit ,"athletische, sehr schnelle Person"
32, Der gute Schüler ist der Leopard,29,10,literal,"athletische, sehr schnelle Person"
32, schnelles Tier,29,32,literal,"athletische, sehr schnelle Person"
32, sehr schnell rennendes Tier,29,21,literal,"athletische, sehr schnelle Person"
32, sehr schnelles Tier,29,16,literal,"athletische, sehr schnelle Person"
32, herrschende klasse,29,25,na,"athletische, sehr schnelle Person"
32, Ich weiß es nicht,29,4,na,"athletische, sehr schnelle Person"
32, Ich weiß es nicht,29,13,na,"athletische, sehr schnelle Person"
32, Ich weiß es nicht,29,27,na,"athletische, sehr schnelle Person"
32, Ich weiß es nicht.,29,1,na,"athletische, sehr schnelle Person"
32, sehr leistungsfähigen und guten Schüler,29,40,na,"athletische, sehr schnelle Person"
32, v,29,5,na,"athletische, sehr schnelle Person"
32, weis nicht,29,47,na,"athletische, sehr schnelle Person"
32,sehr schnelle Person,29,49,schenll,"athletische, sehr schnelle Person"
32, Die Person (Laura) vergleicht den Schüler mit einem Leoparden%2C da der Schüler schnell ist.,29,33,schnell,"athletische, sehr schnelle Person"
32, eine Schnelle Person,29,12,schnell,"athletische, sehr schnelle Person"
32, Eine sehr schnelle Person,29,24,schnell,"athletische, sehr schnelle Person"
32, flinker typ,29,44,schnell,"athletische, sehr schnelle Person"
32, Galant%2Csehr schnell,29,7,schnell,"athletische, sehr schnelle Person"
32, jemand der sehr schnell läuft,29,29,schnell,"athletische, sehr schnelle Person"
32, Jemand%2C der schnell laufen kann,29,6,schnell,"athletische, sehr schnelle Person"
32, Leopard steht für die sehr gute Leistung des Schülers.,29,9,schnell,"athletische, sehr schnelle Person"
32, schnell,29,31,schnell,"athletische, sehr schnelle Person"
32, schnell%2C athletisch,29,50,schnell,"athletische, sehr schnelle Person"
32, schnell%2C sportlich,29,43,schnell,"athletische, sehr schnelle Person"
32, Schnelle person,29,14,schnell,"athletische, sehr schnelle Person"
32, schnelle Person,29,18,schnell,"athletische, sehr schnelle Person"
32, schnellen Schüler,29,36,schnell,"athletische, sehr schnelle Person"
32, schneller junge,29,17,schnell,"athletische, sehr schnelle Person"
32, schneller Mensch,29,3,schnell,"athletische, sehr schnelle Person"
32, schneller Mensch,29,30,schnell,"athletische, sehr schnelle Person"
32, schneller Schüler,29,15,schnell,"athletische, sehr schnelle Person"
32, Schneller Sportler,29,28,schnell,"athletische, sehr schnelle Person"
32, sehr schnell,29,42,schnell,"athletische, sehr schnelle Person"
32, Kräftige aber geschmeidige Person,29,26,schnell geschmeidig,"athletische, sehr schnelle Person"
32,schneller läufer ,29,45,schneller läufer ,"athletische, sehr schnelle Person"
32,Schüler ,29,22,Schüler ,"athletische, sehr schnelle Person"
32,Schüler  ,29,23,Schüler ,"athletische, sehr schnelle Person"
32,  sehr schneller Schüler,29,48,sehr schnell,"athletische, sehr schnelle Person"
32, jemand der sehr schnell ist,29,34,sehr schnell,"athletische, sehr schnelle Person"
32, sportlicher Mensch,29,41,sportlich,"athletische, sehr schnelle Person"
33,  falsches handeln,30,20,  falsches handeln,"hinterlistige, falsche Person"
33, Die Frau wird als Schlange verglichen%2C da sie hinterlistig ist.,30,33, eine hinterhältige Person,"hinterlistige, falsche Person"
33, eine hinterhältige Person,30,36, eine hinterhältige Person,"hinterlistige, falsche Person"
33, eine hinterlistige Person,30,40, eine hinterlistige Person,"hinterlistige, falsche Person"
33, Eine Schlange ist auch hinterlistig und heimtükisch,30,10, eine hinterlistige Person,"hinterlistige, falsche Person"
33, Entzieht sich jeder Situation,30,4, Entzieht sich jeder Situation,"hinterlistige, falsche Person"
33, Falsche Person,30,28, Falsche Person,"hinterlistige, falsche Person"
33, falsche Person,30,41, Falsche Person,"hinterlistige, falsche Person"
33, falsche person,30,44, Falsche Person,"hinterlistige, falsche Person"
33, falsche%2C hinterlistige und verführende Person,30,21, falsche%2C hinterlistige und verführende Person,"hinterlistige, falsche Person"
33, gefährdung,30,25, gefährdung,"hinterlistige, falsche Person"
33, Hausfrau,30,1, Hausfrau,"hinterlistige, falsche Person"
33, Hausfrau%2C die ihn hintergehen wird,30,39, Hausfrau,"hinterlistige, falsche Person"
33, Heimtükisch,30,2, Heimtükisch,"hinterlistige, falsche Person"
33, Heucheln%2C trügerisch und hinterhältig,30,7, Heucheln%2C trügerisch und hinterhältig,"hinterlistige, falsche Person"
33, hinterhältig,30,43, hinterhältig,"hinterlistige, falsche Person"
33, hinterhältig,30,49, hinterhältig,"hinterlistige, falsche Person"
33, hinterhältige Frau,30,38, hinterhältig,"hinterlistige, falsche Person"
33, hinterhältige Person,30,42, hinterhältig,"hinterlistige, falsche Person"
33, hinterhältige und heimtückische Frau,30,48, hinterhältig,"hinterlistige, falsche Person"
33, hinterhältiger Mensch,30,27, hinterhältig,"hinterlistige, falsche Person"
33, hinterliste Person,30,11, hinterhältig,"hinterlistige, falsche Person"
33, hinterlistig und gerissen,30,30, hinterhältig,"hinterlistige, falsche Person"
33, Hinterlistig und Heicktückisch,30,45, hinterhältig,"hinterlistige, falsche Person"
33, hinterlistige Frau,30,3, hinterhältig,"hinterlistige, falsche Person"
33, hinterlistige Frau,30,8, hinterhältig,"hinterlistige, falsche Person"
33, hinterlistige Frau,30,17, hinterhältig,"hinterlistige, falsche Person"
33, Hinterlistige person,30,12, hinterhältig,"hinterlistige, falsche Person"
33, hinterlistige person,30,14, hinterhältig,"hinterlistige, falsche Person"
33, hinterlistige Person,30,18, hinterhältig,"hinterlistige, falsche Person"
33, hinterlistige und heimtückische Frau,30,15, hinterhältig,"hinterlistige, falsche Person"
33, hinterlistige und heimtückische Frau,30,19, hinterhältig,"hinterlistige, falsche Person"
33, hinterlistige%2C unberechenbare Frau,30,50, hinterhältig,"hinterlistige, falsche Person"
33, hinterlistige%2C unloyal%2C heimtückisch,30,37, hinterhältig,"hinterlistige, falsche Person"
33, jemand falsches hinterlistiges,30,34, jemand heimtückisches,"hinterlistige, falsche Person"
33, jemand heimtückisches,30,29, jemand heimtückisches,"hinterlistige, falsche Person"
33, Jemand Hinterlistiges,30,6, jemand heimtückisches,"hinterlistige, falsche Person"
33, jemand unvertrauenswürdiges,30,24, jemand heimtückisches,"hinterlistige, falsche Person"
33, Jemand%2C der hinterlistig ist,30,46, jemand heimtückisches,"hinterlistige, falsche Person"
33, Jemand%2C der lügt und falsch ist,30,35, jemand heimtückisches,"hinterlistige, falsche Person"
33, Nicht vertrauenswürdiges%2C bedrohliches Wesen,30,26, jemand heimtückisches,"hinterlistige, falsche Person"
33, Schlange sthet für die hinterlistige Frau.,30,9, jemand heimtückisches,"hinterlistige, falsche Person"
33,hinterlistig ,30,31,hinterlistig ,"hinterlistige, falsche Person"
33, heimtückisches Tier,30,16,literal,"hinterlistige, falsche Person"
33,Reptil ,30,32,literal,"hinterlistige, falsche Person"
33, weis nicht,30,47,na,"hinterlistige, falsche Person"
33,Die Hausfrau,30,13,na,"hinterlistige, falsche Person"
33,Eine miese Frau ,30,5,na,"hinterlistige, falsche Person"
33,Hausfrau ,30,22,na,"hinterlistige, falsche Person"
33,Hausfrau ,30,23,na,"hinterlistige, falsche Person"
34, agressor,31,20, agressor,"großer, wütender mensch, der seine Meinung durrchsetzt"
34, angriff,31,18, aufdringlicher und harter Vorgesetzter,"großer, wütender mensch, der seine Meinung durrchsetzt"
34, aufdringlicher und harter Vorgesetzter,31,19, aufdringlicher und harter Vorgesetzter,"großer, wütender mensch, der seine Meinung durrchsetzt"
34, breit%2C gefährlich,31,29, breit%2C gefährlich,"großer, wütender mensch, der seine Meinung durrchsetzt"
34, eine Person die auf ihrer Meinung beharrt,31,41, eine Person die auf ihrer Meinung beharrt,"großer, wütender mensch, der seine Meinung durrchsetzt"
34, forscher Mensch%2C der seine Meinung durchsetzt,31,38, forscher Mensch%2C der seine Meinung durchsetzt,"großer, wütender mensch, der seine Meinung durrchsetzt"
34, gefährlicher mensch,31,11, gefährlicher mensch,"großer, wütender mensch, der seine Meinung durrchsetzt"
34, großer wütender Mann,31,8, großer wütender Mann,"großer, wütender mensch, der seine Meinung durrchsetzt"
34, großer wütender Mann,31,48, großer wütender Mann,"großer, wütender mensch, der seine Meinung durrchsetzt"
34, großer%2C angsteinflößender Mann,31,21, großer wütender Mann,"großer, wütender mensch, der seine Meinung durrchsetzt"
34, Großer%2C breitschultriger Mensch%2C der undurchdringlich ist,31,50, großer wütender Mann,"großer, wütender mensch, der seine Meinung durrchsetzt"
34, großer%2C ungehobelter Mensch,31,30, großer wütender Mann,"großer, wütender mensch, der seine Meinung durrchsetzt"
34, großer%2C wütender Mann,31,1, großer wütender Mann,"großer, wütender mensch, der seine Meinung durrchsetzt"
34, großer%2C wütender Vorgesetzer,31,36, großer wütender Mann,"großer, wütender mensch, der seine Meinung durrchsetzt"
34, harter Mensch%2C der nicht mit sich reden lässt,31,3, harter Mensch%2C der nicht mit sich reden lässt,"großer, wütender mensch, der seine Meinung durrchsetzt"
34, Jemand eifriges,31,24, Jemand eifriges,"großer, wütender mensch, der seine Meinung durrchsetzt"
34, Jemand%2C der die Meinung der anderen plattwalzt,31,6, Jemand%2C der die Meinung der anderen plattwalzt,"großer, wütender mensch, der seine Meinung durrchsetzt"
34, Übergroß und unbesiegbar stark,31,7, Übergroß und unbesiegbar stark,"großer, wütender mensch, der seine Meinung durrchsetzt"
34, Unbesiegbares Objekt/Person,31,26, Unbesiegbares Objekt/Person,"großer, wütender mensch, der seine Meinung durrchsetzt"
34, unnachgiebig,31,49, Unbesiegbares Objekt/Person,"großer, wütender mensch, der seine Meinung durrchsetzt"
34, unnahbarer Mensch,31,16, Unbesiegbares Objekt/Person,"großer, wütender mensch, der seine Meinung durrchsetzt"
34, Gefühlskalte person,31,12,gefühllos,"großer, wütender mensch, der seine Meinung durrchsetzt"
34, Nach außen hin gefühlsarm,31,2,gefühllos,"großer, wütender mensch, der seine Meinung durrchsetzt"
34,Gnadenloser Chef ,31,15,Gnadenloser Chef ,"großer, wütender mensch, der seine Meinung durrchsetzt"
34,groß%2C nicht nett,31,43,groß,"großer, wütender mensch, der seine Meinung durrchsetzt"
34,robuster mensch ,31,25,groß,"großer, wütender mensch, der seine Meinung durrchsetzt"
34, Der Mann wird als Panzer verglichen%2C da er groß ist und sich nicht um die Gefühle anderer schert.,31,33,"groß, aufdringlich","großer, wütender mensch, der seine Meinung durrchsetzt"
34, ein großer%2C bulliger%2C starker%2C mächtiger Mann,31,40,"groß, aufdringlich","großer, wütender mensch, der seine Meinung durrchsetzt"
34, Ein Mensch%2C der auf andere Schießt. Bzw. beleidigt,31,28,"groß, aufdringlich","großer, wütender mensch, der seine Meinung durrchsetzt"
34, kampflustiger Mensch,31,4,kampflustig,"großer, wütender mensch, der seine Meinung durrchsetzt"
34, Jemand der auf Krieg steht,31,45,literal,"großer, wütender mensch, der seine Meinung durrchsetzt"
34, Militärfahrzeug,31,32,literal,"großer, wütender mensch, der seine Meinung durrchsetzt"
34, h,31,5,na,"großer, wütender mensch, der seine Meinung durrchsetzt"
34, Ich weiß es nicht,31,27,na,"großer, wütender mensch, der seine Meinung durrchsetzt"
34, ich weiß es nicht,31,42,na,"großer, wütender mensch, der seine Meinung durrchsetzt"
34, Ihr Vorgesetzter,31,13,na,"großer, wütender mensch, der seine Meinung durrchsetzt"
34, Schutzschild der jemanden ruhig hält,31,34,na,"großer, wütender mensch, der seine Meinung durrchsetzt"
34, Vorgesetzte,31,22,na,"großer, wütender mensch, der seine Meinung durrchsetzt"
34, weis nicht,31,47,na,"großer, wütender mensch, der seine Meinung durrchsetzt"
34, Weiß ich nicht,31,10,na,"großer, wütender mensch, der seine Meinung durrchsetzt"
34,Vorgesetzten  ,31,23,na,"großer, wütender mensch, der seine Meinung durrchsetzt"
34, gegen den Willen der anderen handeln ohne Rücksicht,31,39,rücksichtlos,"großer, wütender mensch, der seine Meinung durrchsetzt"
34, Jemand%2C der keine Rücksicht nimmt,31,35,rücksichtlos,"großer, wütender mensch, der seine Meinung durrchsetzt"
34, starker mensch,31,44,stark,"großer, wütender mensch, der seine Meinung durrchsetzt"
34, Ein starker%2C fast unbesiegbarer Gegner,31,46,starker gegner,"großer, wütender mensch, der seine Meinung durrchsetzt"
34,unangreifbar ,31,31,unangreifbar ,"großer, wütender mensch, der seine Meinung durrchsetzt"
34, Person gegen die man nicht ankommt,31,14,unbesiegbar,"großer, wütender mensch, der seine Meinung durrchsetzt"
34, Panzer steht für den großen%2C wütenden Vorgesetzten.,31,9,wütend,"großer, wütender mensch, der seine Meinung durrchsetzt"
34, wütender Chef,31,17,wütend,"großer, wütender mensch, der seine Meinung durrchsetzt"
34,cholerische%2C unaufhaltsame Person,31,37,wütend,"großer, wütender mensch, der seine Meinung durrchsetzt"
35, Jemand%2C um den man sich gerne kümmert,32,46, Jemand%2C um den man sich gerne kümmert,verwöhnte und launische Person
35, Prinzessin steht für das verwöhnte und launische Vera,32,9, Prinzessin steht für das verwöhnte und launische Verhalten.,verwöhnte und launische Person
35, Prinzessin steht für das verwöhnte und launische Verah,32,9, Prinzessin steht für das verwöhnte und launische Verhalten.,verwöhnte und launische Person
35, Prinzessin steht für das verwöhnte und launische Verhalten.,32,9, Prinzessin steht für das verwöhnte und launische Verhalten.,verwöhnte und launische Person
35, verwöhnt,32,29, verwöhnt,verwöhnte und launische Person
35, verwöhnt und launisch,32,12, verwöhnt und launisch,verwöhnte und launische Person
35, verwöhnt und launisch,32,39, verwöhnt und launisch,verwöhnte und launische Person
35, verwöhnte katze,32,14, verwöhnte katze,verwöhnte und launische Person
35, Verwöhnte Katze,32,15, verwöhnte katze,verwöhnte und launische Person
35, verwöhnte und launische Katze,32,48, verwöhnte und launische Katze,verwöhnte und launische Person
35, verwöhntes Mädchen,32,4, verwöhnte und launische Katze,verwöhnte und launische Person
35, Wählerisch%2C bestimmerisch,32,7, Wählerisch%2C bestimmerisch,verwöhnte und launische Person
35, wunderschöne%2C verwöhnte%2C launische Katze,32,19, wunderschöne%2C verwöhnte%2C launische Katze,verwöhnte und launische Person
35, Zu gut umsorgtes%2C eigensinniges Wesen,32,26, Zu gut umsorgtes%2C eigensinniges Wesen,verwöhnte und launische Person
35, anspruchsvolles Wesen,32,38,anspruchsvoll,verwöhnte und launische Person
35, hohe Ansprüche der Katze,32,18,anspruchsvoll,verwöhnte und launische Person
35, anspruchsvolles%2C verwöhntes Tier,32,50,"anspruchsvoll, verwöhnt",verwöhnte und launische Person
35, Die Katze ist die verwöhnte Prinzessin,32,10,"anspruchsvoll, verwöhnt",verwöhnte und launische Person
35, Jemand der viel aufmerksamkeit braucht,32,24,braucht aufmerksamkeit,verwöhnte und launische Person
35, Diva,32,16,diva,verwöhnte und launische Person
35, wunderschöne und edel,32,30,edel,verwöhnte und launische Person
35, eingebildete Frau%2C die sich auf Händen tragen lässt,32,3,eingebioldet,verwöhnte und launische Person
35, Jemand mit hochnäsigen Allüren ,32,35,eitel,verwöhnte und launische Person
35,eitel%2C hochnäßig aber liebenswert ,32,37,eitel,verwöhnte und launische Person
35, verwöhnt%2Cempfindlich,32,25,empfindlich,verwöhnte und launische Person
35,Frau,32,31,frau mit kühler%2C abweisender Art ,verwöhnte und launische Person
35, schön%2C nett%2C hübsch,32,43,hübsch,verwöhnte und launische Person
35, Katze,32,22,katze,verwöhnte und launische Person
35,Katze ,32,1,katze,verwöhnte und launische Person
35,Katze ,32,5,katze,verwöhnte und launische Person
35,wunderschöne Katz ,32,23,katze,verwöhnte und launische Person
35,Jemand%2C der sich gern bedienen lässt und macht%2C was er will,32,21,lässt sich bedienen,verwöhnte und launische Person
35, launische Katze,32,27,launisch,verwöhnte und launische Person
35, adlige Tochter,32,32,literal,verwöhnte und launische Person
35,  katze gehts gut,32,20,na,verwöhnte und launische Person
35, Ich weiß es nicht,32,13,na,verwöhnte und launische Person
35, ich weiß es nicht,32,34,na,verwöhnte und launische Person
35, weis nicht,32,47,na,verwöhnte und launische Person
35, die verwöhnte Katze,32,17,verwöhnt,verwöhnte und launische Person
35, eine verwöhnte Person,32,40,verwöhnt,verwöhnte und launische Person
35, etwas was verwöhnt wird,32,44,verwöhnt,verwöhnte und launische Person
35, Jemand der immer gut behandelt werden will,32,41,verwöhnt,verwöhnte und launische Person
35, verwöhntes Tier,32,11,verwöhnt,verwöhnte und launische Person
35,Die verwöhnte Katze ,32,45,verwöhnt,verwöhnte und launische Person
35, Die Person (Sebastian) vergleicht die Katze mit einer Prinzessin%2C da sie sehr wählerisch ist.,32,33,wählerisch,verwöhnte und launische Person
35, Eine Katze%2C die sehr wählerisch ist.,32,28,wählerisch,verwöhnte und launische Person
35, Herrscherin%2C wählerisch,32,49,wählerisch,verwöhnte und launische Person
35, jemand sehr Wählerisches und Verwöhntes,32,6,wählerisch,verwöhnte und launische Person
35, sehr wählerische Katze,32,36,wählerisch,verwöhnte und launische Person
35, jemand sehr wählerisches%2C verwöhntes,32,42,"wählerisch, verwöhnt",verwöhnte und launische Person
35, Will nur das beste,32,2,will nur das best4e,verwöhnte und launische Person
35, verwöhntes und launisches Tier,32,8,,verwöhnte und launische Person
36,  jemand der nachspricht,33,44,  jemand der nachspricht,redselige Person
36,  quasselkopf,33,20,  quasselkopf,redselige Person
36, Ein Kind%2C welches viel redet: Oft auch Zusammenhangslos,33,28,  quasselkopf,redselige Person
36, alles nachplappern,33,31, alles nachplappern,redselige Person
36, Der Junge der viel redet,33,17, alles nachplappern,redselige Person
36, eine Person die andere nachahmt,33,12, alles nachplappern,redselige Person
36, einer der jedem nachspricht,33,25, alles nachplappern,redselige Person
36, jemand der alles nachbabbelt ,33,34, alles nachplappern,redselige Person
36, jemand der alles nachplappert,33,29, alles nachplappern,redselige Person
36, jemand der alles nachplappert,33,40, alles nachplappern,redselige Person
36, Jemand der redselig ist und nachplappert,33,35, alles nachplappern,redselige Person
36, Jemand der sehr viel Redet,33,24, alles nachplappern,redselige Person
36, jemand%2C der alles nachplappert,33,21, alles nachplappern,redselige Person
36, ein viel redendes Kind,33,36, ein viel redendes Kind,redselige Person
36, Jemand%2C der andere nachahmt,33,46, Jemand%2C der andere nachahmt,redselige Person
36, Jemand%2C der sehr gerne und viel redet,33,6, Jemand%2C der sehr gerne und viel redet,redselige Person
36, jemand%2C der sehr viel redet und nachplappert,33,42, jemand%2C der sehr viel redet und nachplappert,redselige Person
36, laut plappernder Junge,33,8, laut plappernder Junge,redselige Person
36, nachplappernde Person,33,49, laut plappernder Junge,redselige Person
36, Papagei steht für die Redseligkeit.,33,9, laut plappernder Junge,redselige Person
36, Person die andere nachahmr,33,14, Person die andere nachahmr,redselige Person
36, Person%2C die gesprochenes nachahmt und arythmisch wiederholt,33,26, Plappermaul,redselige Person
36, Plappermaul,33,2, Plappermaul,redselige Person
36, Plappermaul,33,3, Plappermaul,redselige Person
36, Plappermaul,33,11, Plappermaul,redselige Person
36, redet viel,33,18, redet viel,redselige Person
36, redsehliger Geselle,33,4, redet viel,redselige Person
36, redselig,33,43, redselig,redselige Person
36, redseliger Junge,33,19, redselig,redselige Person
36, redseliger Junge%2C der andere nachahmt,33,1, redselig,redselige Person
36, redseliger Mensch,33,30, redselig,redselige Person
36, ständig nachsprechende%2C laute Person,33,37, redselig,redselige Person
36, Wesen%2C das plappert und plaudert,33,7, redselig,redselige Person
36,Das Kind plappter so viel wie ein Papagei ,33,10, redselig,redselige Person
36, Junge%2C der viel erzählt und das Gesagte von anderen nachplappert,33,50,erzählt viel,redselige Person
36, freches Kind,33,41,frech,redselige Person
36,Jemand der alles nachplappert,33,27,Jemand der alles nachplappert,redselige Person
36, Kinder,33,22,kind,redselige Person
36,neu hinzugekommenen Kinder ,33,23,kinder,redselige Person
36,Laut und widerspricht ,33,45,laut,redselige Person
36, Tier%2C das gern Sprache nachahmt,33,16,literal,redselige Person
36, Vogel%2C der zu Lautimitationen fähig ist,33,32,literal,redselige Person
36,  je%2Ca,33,44,na,redselige Person
36, weis nicht,33,47,na,redselige Person
36,Die Person (Fabian) vergleicht den Jungen mit einem Papagei%2C da der Junge den anderen Kindern nachahmt.,33,33,nachahmt,redselige Person
36, Der nervige Junge,33,13,nerviges Kind ,redselige Person
36, Kind%2C das sehr viel redet,33,38,redet viel,redselige Person
36, laut und redselig%2C nachnahmen,33,39,redselig,redselige Person
36,redseliger Junge ,33,15,redselig,redselige Person
36, Jemand%2C der ununterbrochen redet,33,48,ununterbrochen redet,redselige Person
36,Kind das viel redet ,33,5,viel redet,redselige Person
37,  aggressiv,34,20,  aggressiv,agressive und gefährliche Person
37, aggressiv%2C bissig,34,42,  aggressiv,agressive und gefährliche Person
37, arrogant und egoistisch,34,48, arrogant und egoistisch,agressive und gefährliche Person
37, arrogant und egoistisch%2C will ich etablieren,34,39, arrogant und egoistisch,agressive und gefährliche Person
37, arrogante%2C egoistische Person,34,36, arrogant und egoistisch,agressive und gefährliche Person
